level_0,level_1,0
pce_education,house_median_value,0.2275075822388348
house_median_value,pce_education,0.2275075822388348
rent_upper_value_quartile,edu_associate_degree,0.22841193880293237
edu_associate_degree,rent_upper_value_quartile,0.22841193880293237
per_pupil_revenue,subsidies,0.22852689336866727
subsidies,per_pupil_revenue,0.22852689336866727
pce_health,gini_index,0.22952845777862022
gini_index,pce_health,0.22952845777862022
pce_clothing_footwear_and_related_services,house_median_value,0.22978519064406
house_median_value,pce_clothing_footwear_and_related_services,0.22978519064406
house_median_value,pce_housing_utilities_and_fuels,0.23015798311598903
pce_housing_utilities_and_fuels,house_median_value,0.23015798311598903
house_upper_value_quartile,pce_food_and_beverages_purchased_for_off-premises_consumption,0.23020490766394264
pce_food_and_beverages_purchased_for_off-premises_consumption,house_upper_value_quartile,0.23020490766394264
business_applications,edu_high_school,0.23037779414500692
edu_high_school,business_applications,0.23037779414500692
pce_food_services_and_accommodations,gini_index,0.23154571002313817
gini_index,pce_food_services_and_accommodations,0.23154571002313817
mean_usual_hours,taxes_on_production_and_imports_(topi),0.23185712899106478
taxes_on_production_and_imports_(topi),mean_usual_hours,0.23185712899106478
per_capita_personal_income,pce_recreation,0.23251496504679156
pce_recreation,per_capita_personal_income,0.23251496504679156
median_income,pce_other_goods_and_services,0.23266665997970842
pce_other_goods_and_services,median_income,0.23266665997970842
gini_index,edu_high_school,0.23294356289355828
edu_high_school,gini_index,0.23294356289355828
pce_other_goods_and_services,house_median_value,0.2334216735559729
house_median_value,pce_other_goods_and_services,0.2334216735559729
median_income,pce_financial_services_and_insurance,0.23357872032496246
pce_financial_services_and_insurance,median_income,0.23357872032496246
median_monthly_house_cost,pce_education,0.2345507540017359
pce_education,median_monthly_house_cost,0.2345507540017359
pce_clothing_footwear_and_related_services,gini_index,0.23553655367599544
gini_index,pce_clothing_footwear_and_related_services,0.23553655367599544
rent_median_value,households_occupied_ratio,0.2381458568906934
households_occupied_ratio,rent_median_value,0.2381458568906934
median_income,pce_recreation,0.23846502530907257
pce_recreation,median_income,0.23846502530907257
gini_index,median_monthly_house_cost,0.23879033233619096
median_monthly_house_cost,gini_index,0.23879033233619096
year,pce_health,0.23888259440053336
pce_health,year,0.23888259440053336
house_upper_value_quartile,pce_furnishings_household_equipment_and_routine_household_maintenance,0.23906594843186715
pce_furnishings_household_equipment_and_routine_household_maintenance,house_upper_value_quartile,0.23906594843186715
gini_index,pce_financial_services_and_insurance,0.23915109494841896
pce_financial_services_and_insurance,gini_index,0.23915109494841896
per_capita_personal_income,pce_housing_utilities_and_fuels,0.23974352636831234
pce_housing_utilities_and_fuels,per_capita_personal_income,0.23974352636831234
poverty_rate,households_occupied_ratio,0.23999437754099404
households_occupied_ratio,poverty_rate,0.23999437754099404
pce_recreation,house_median_value,0.24067920909590249
house_median_value,pce_recreation,0.24067920909590249
per_capita_personal_income,pce_food_services_and_accommodations,0.24147284491866114
pce_food_services_and_accommodations,per_capita_personal_income,0.24147284491866114
pce_communication,house_upper_value_quartile,0.2417639123802399
house_upper_value_quartile,pce_communication,0.2417639123802399
per_capita_personal_income,pce_total,0.24179493803324809
pce_total,per_capita_personal_income,0.24179493803324809
house_upper_value_quartile,poverty_rate,0.24268387384848616
poverty_rate,house_upper_value_quartile,0.24268387384848616
households_occupied_ratio,edu_total,0.24295758586123173
edu_total,households_occupied_ratio,0.24295758586123173
house_median_value,edu_total,0.24383005007697173
edu_total,house_median_value,0.24383005007697173
population,households_occupied_ratio,0.24429036585426997
households_occupied_ratio,population,0.24429036585426997
gini_index,pce_other_goods_and_services,0.24436090292088009
pce_other_goods_and_services,gini_index,0.24436090292088009
subsidies,household_renter_occ_ratio,0.24698148333781675
household_renter_occ_ratio,subsidies,0.24698148333781675
household_owner_occ_ratio,subsidies,0.24698148333781716
subsidies,household_owner_occ_ratio,0.24698148333781716
per_capita_personal_income,pce_other_goods_and_services,0.24719999300315046
pce_other_goods_and_services,per_capita_personal_income,0.24719999300315046
house_upper_value_quartile,pce_total,0.24852822862782195
pce_total,house_upper_value_quartile,0.24852822862782195
per_cap_gdp_current_dollar,households_occupied_ratio,0.24867889440021534
households_occupied_ratio,per_cap_gdp_current_dollar,0.24867889440021534
median_age,year,0.2502065982823834
year,median_age,0.2502065982823834
gdp_gross_operating_surplus,mean_usual_hours,0.25168384891567513
mean_usual_hours,gdp_gross_operating_surplus,0.25168384891567513
pce_financial_services_and_insurance,per_capita_personal_income,0.25222135502834037
per_capita_personal_income,pce_financial_services_and_insurance,0.25222135502834037
pce_transportation,rent_low_value_quartile,0.2530427777223107
rent_low_value_quartile,pce_transportation,0.2530427777223107
house_low_value_quartile,edu_associate_degree,0.25412850537776305
edu_associate_degree,house_low_value_quartile,0.25412850537776305
pce_education,median_income,0.2553240255638746
median_income,pce_education,0.2553240255638746
rent_upper_value_quartile,households_occupied_ratio,0.255386040753346
households_occupied_ratio,rent_upper_value_quartile,0.255386040753346
house_upper_value_quartile,pce_food_services_and_accommodations,0.2554004773280924
pce_food_services_and_accommodations,house_upper_value_quartile,0.2554004773280924
rent_low_value_quartile,pce_health,0.2554444867836028
pce_health,rent_low_value_quartile,0.2554444867836028
gdp_current_dollar,edu_high_school,0.25551242116036055
edu_high_school,gdp_current_dollar,0.25551242116036055
median_monthly_house_cost,edu_total,0.25553235821523196
edu_total,median_monthly_house_cost,0.25553235821523196
pce_education,house_upper_value_quartile,0.2559491123336613
house_upper_value_quartile,pce_education,0.2559491123336613
taxes_on_production_and_imports_(topi),gdp_current_dollar,0.2565868768150606
gdp_current_dollar,taxes_on_production_and_imports_(topi),0.2565868768150606
pce_financial_services_and_insurance,house_upper_value_quartile,0.257466666214549
house_upper_value_quartile,pce_financial_services_and_insurance,0.257466666214549
median_income,gdp_current_dollar,0.2586859648061828
gdp_current_dollar,median_income,0.2586859648061828
year,edu_associate_degree,0.2591591664365027
edu_associate_degree,year,0.2591591664365027
pce_health,per_capita_personal_income,0.2607208362975356
per_capita_personal_income,pce_health,0.2607208362975356
per_capita_personal_income,households_occupied_ratio,0.26127994513122293
households_occupied_ratio,per_capita_personal_income,0.26127994513122293
pce_housing_utilities_and_fuels,house_upper_value_quartile,0.26156861919932783
house_upper_value_quartile,pce_housing_utilities_and_fuels,0.26156861919932783
house_upper_value_quartile,pce_clothing_footwear_and_related_services,0.2618527372822478
pce_clothing_footwear_and_related_services,house_upper_value_quartile,0.2618527372822478
mean_usual_hours,rent_median_value,0.26203073748144806
rent_median_value,mean_usual_hours,0.26203073748144806
edu_master_degree,households_occupied_ratio,0.2620521402745003
households_occupied_ratio,edu_master_degree,0.2620521402745003
rent_low_value_quartile,pce_food_and_beverages_purchased_for_off-premises_consumption,0.2621052216692446
pce_food_and_beverages_purchased_for_off-premises_consumption,rent_low_value_quartile,0.2621052216692446
household_renter_occ_ratio,median_income,0.26216396311063345
median_income,household_renter_occ_ratio,0.26216396311063345
household_owner_occ_ratio,median_income,0.26216396311063384
median_income,household_owner_occ_ratio,0.26216396311063384
median_monthly_house_cost,high_propensity_business_application,0.2646934178223585
high_propensity_business_application,median_monthly_house_cost,0.2646934178223585
house_low_value_quartile,gdp_current_dollar,0.2648082734353055
gdp_current_dollar,house_low_value_quartile,0.2648082734353055
median_monthly_house_cost,business_applications_from_corporations,0.2651463584630002
business_applications_from_corporations,median_monthly_house_cost,0.2651463584630002
house_median_value,population,0.2654287272290916
population,house_median_value,0.2654287272290916
gini_index,rent_low_value_quartile,0.267596042119444
rent_low_value_quartile,gini_index,0.267596042119444
business_applications,median_monthly_house_cost,0.2681928534177836
median_monthly_house_cost,business_applications,0.2681928534177836
household_renter_occ_ratio,per_pupil_expenditure,0.2682262431670457
per_pupil_expenditure,household_renter_occ_ratio,0.2682262431670457
per_pupil_expenditure,household_owner_occ_ratio,0.26822624316704574
household_owner_occ_ratio,per_pupil_expenditure,0.26822624316704574
pce_recreation,house_upper_value_quartile,0.2682616464747084
house_upper_value_quartile,pce_recreation,0.2682616464747084
pce_communication,rent_low_value_quartile,0.268294524802053
rent_low_value_quartile,pce_communication,0.268294524802053
median_monthly_house_cost,population,0.2682990390528804
population,median_monthly_house_cost,0.2682990390528804
rent_median_value,pce_transportation,0.2683120542288173
pce_transportation,rent_median_value,0.2683120542288173
pce_education,per_capita_personal_income,0.268629591392815
per_capita_personal_income,pce_education,0.268629591392815
pce_other_goods_and_services,house_upper_value_quartile,0.2688764932902786
house_upper_value_quartile,pce_other_goods_and_services,0.2688764932902786
year,edu_master_degree,0.26902778960687856
edu_master_degree,year,0.26902778960687856
household_renter_occ_ratio,median_age,0.2690754814278217
household_owner_occ_ratio,median_age,0.2690754814278217
median_age,household_renter_occ_ratio,0.2690754814278217
median_age,household_owner_occ_ratio,0.2690754814278217
pce_furnishings_household_equipment_and_routine_household_maintenance,rent_low_value_quartile,0.2695866619225924
rent_low_value_quartile,pce_furnishings_household_equipment_and_routine_household_maintenance,0.2695866619225924
rent_low_value_quartile,pce_clothing_footwear_and_related_services,0.2700786185832509
pce_clothing_footwear_and_related_services,rent_low_value_quartile,0.2700786185832509
edu_associate_degree,median_monthly_house_cost,0.27034354338629635
median_monthly_house_cost,edu_associate_degree,0.27034354338629635
house_median_value,edu_associate_degree,0.2724294179282365
edu_associate_degree,house_median_value,0.2724294179282365
rent_upper_value_quartile,poverty_rate,0.2725453620119037
poverty_rate,rent_upper_value_quartile,0.2725453620119037
rent_low_value_quartile,pce_total,0.2730356802701041
pce_total,rent_low_value_quartile,0.2730356802701041
year,gini_index,0.27455836870264155
gini_index,year,0.27455836870264155
rent_upper_value_quartile,pce_transportation,0.27595377180638736
pce_transportation,rent_upper_value_quartile,0.27595377180638736
mean_usual_hours,median_age,0.27657032859027975
median_age,mean_usual_hours,0.27657032859027975
pce_other_goods_and_services,rent_low_value_quartile,0.2793617613516219
rent_low_value_quartile,pce_other_goods_and_services,0.2793617613516219
pce_food_services_and_accommodations,rent_low_value_quartile,0.279646272366556
rent_low_value_quartile,pce_food_services_and_accommodations,0.279646272366556
rent_median_value,pce_food_and_beverages_purchased_for_off-premises_consumption,0.2796622192451104
pce_food_and_beverages_purchased_for_off-premises_consumption,rent_median_value,0.2796622192451104
house_median_value,business_applications,0.2796741611244954
business_applications,house_median_value,0.2796741611244954
rent_median_value,pce_health,0.2797717405612424
pce_health,rent_median_value,0.2797717405612424
mean_usual_hours,median_monthly_house_cost,0.28138919903072257
median_monthly_house_cost,mean_usual_hours,0.28138919903072257
rent_low_value_quartile,pce_financial_services_and_insurance,0.2815740088342246
pce_financial_services_and_insurance,rent_low_value_quartile,0.2815740088342246
pce_education,rent_low_value_quartile,0.28386365813019754
rent_low_value_quartile,pce_education,0.28386365813019754
rent_low_value_quartile,pce_housing_utilities_and_fuels,0.2856186588120398
pce_housing_utilities_and_fuels,rent_low_value_quartile,0.2856186588120398
pce_furnishings_household_equipment_and_routine_household_maintenance,rent_median_value,0.28661321642394066
rent_median_value,pce_furnishings_household_equipment_and_routine_household_maintenance,0.28661321642394066
high_propensity_business_application,house_median_value,0.2871272315256695
house_median_value,high_propensity_business_application,0.2871272315256695
edu_associate_degree,per_cap_gdp_current_dollar,0.2874169686445345
per_cap_gdp_current_dollar,edu_associate_degree,0.2874169686445345
rent_upper_value_quartile,pce_food_and_beverages_purchased_for_off-premises_consumption,0.28821627945469225
pce_food_and_beverages_purchased_for_off-premises_consumption,rent_upper_value_quartile,0.28821627945469225
rent_median_value,pce_communication,0.28901000771214475
pce_communication,rent_median_value,0.28901000771214475
rent_low_value_quartile,pce_recreation,0.28959354385522307
pce_recreation,rent_low_value_quartile,0.28959354385522307
gdp_gross_operating_surplus,households_occupied_ratio,0.29117161125848734
households_occupied_ratio,gdp_gross_operating_surplus,0.29117161125848734
rent_upper_value_quartile,pce_health,0.29181661386670815
pce_health,rent_upper_value_quartile,0.29181661386670815
year,edu_bachelor_degree,0.2920587627424333
edu_bachelor_degree,year,0.2920587627424333
subsidies,edu_bachelor_degree,0.293566666328599
edu_bachelor_degree,subsidies,0.293566666328599
rent_median_value,pce_clothing_footwear_and_related_services,0.2936047862705489
pce_clothing_footwear_and_related_services,rent_median_value,0.2936047862705489
gdp_current_dollar,households_occupied_ratio,0.29432164383669585
households_occupied_ratio,gdp_current_dollar,0.29432164383669585
pce_furnishings_household_equipment_and_routine_household_maintenance,rent_upper_value_quartile,0.2948699886074068
rent_upper_value_quartile,pce_furnishings_household_equipment_and_routine_household_maintenance,0.2948699886074068
pce_total,rent_median_value,0.29507393529513526
rent_median_value,pce_total,0.29507393529513526
house_upper_value_quartile,edu_associate_degree,0.29551830660807604
edu_associate_degree,house_upper_value_quartile,0.29551830660807604
edu_master_degree,poverty_rate,0.2957727022620492
poverty_rate,edu_master_degree,0.2957727022620492
gdp_current_dollar,per_capita_personal_income,0.296603951665815
per_capita_personal_income,gdp_current_dollar,0.296603951665815
pce_communication,rent_upper_value_quartile,0.3004777256234789
rent_upper_value_quartile,pce_communication,0.3004777256234789
pce_food_services_and_accommodations,rent_median_value,0.30356859752303267
rent_median_value,pce_food_services_and_accommodations,0.30356859752303267
rent_median_value,pce_education,0.30470052700579237
pce_education,rent_median_value,0.30470052700579237
rent_upper_value_quartile,pce_clothing_footwear_and_related_services,0.304730120586971
pce_clothing_footwear_and_related_services,rent_upper_value_quartile,0.304730120586971
rent_median_value,pce_financial_services_and_insurance,0.3051907068861019
pce_financial_services_and_insurance,rent_median_value,0.3051907068861019
poverty_rate,house_median_value,0.3052811057867676
house_median_value,poverty_rate,0.3052811057867676
rent_upper_value_quartile,pce_total,0.30545146905621595
pce_total,rent_upper_value_quartile,0.30545146905621595
business_applications_from_corporations,house_median_value,0.30625444057815354
house_median_value,business_applications_from_corporations,0.30625444057815354
rent_median_value,pce_housing_utilities_and_fuels,0.30697154965065554
pce_housing_utilities_and_fuels,rent_median_value,0.30697154965065554
rent_low_value_quartile,mean_usual_hours,0.308435503400958
mean_usual_hours,rent_low_value_quartile,0.308435503400958
pce_other_goods_and_services,rent_median_value,0.30860530793567276
rent_median_value,pce_other_goods_and_services,0.30860530793567276
pce_recreation,rent_median_value,0.30891446696310776
rent_median_value,pce_recreation,0.30891446696310776
median_age,per_pupil_revenue,0.313693018790749
per_pupil_revenue,median_age,0.313693018790749
rent_upper_value_quartile,pce_education,0.31408235890584824
pce_education,rent_upper_value_quartile,0.31408235890584824
pce_food_services_and_accommodations,rent_upper_value_quartile,0.31465416955100617
rent_upper_value_quartile,pce_food_services_and_accommodations,0.31465416955100617
pce_financial_services_and_insurance,rent_upper_value_quartile,0.31609479066135937
rent_upper_value_quartile,pce_financial_services_and_insurance,0.31609479066135937
pce_housing_utilities_and_fuels,rent_upper_value_quartile,0.3163671809595012
rent_upper_value_quartile,pce_housing_utilities_and_fuels,0.3163671809595012
pce_recreation,rent_upper_value_quartile,0.317317122866625
rent_upper_value_quartile,pce_recreation,0.317317122866625
edu_total,house_upper_value_quartile,0.31927594244098456
house_upper_value_quartile,edu_total,0.31927594244098456
rent_low_value_quartile,business_applications_from_corporations,0.3211993897169102
business_applications_from_corporations,rent_low_value_quartile,0.3211993897169102
gini_index,taxes_on_production_and_imports_(topi),0.32148328288669287
taxes_on_production_and_imports_(topi),gini_index,0.32148328288669287
per_pupil_revenue,household_owner_occ_ratio,0.3221254691722907
household_owner_occ_ratio,per_pupil_revenue,0.3221254691722907
per_pupil_revenue,household_renter_occ_ratio,0.32212546917229073
household_renter_occ_ratio,per_pupil_revenue,0.32212546917229073
house_median_value,gini_index,0.3224943885555323
gini_index,house_median_value,0.3224943885555323
rent_upper_value_quartile,pce_other_goods_and_services,0.3228711183270941
pce_other_goods_and_services,rent_upper_value_quartile,0.3228711183270941
rent_median_value,poverty_rate,0.32307646833229775
poverty_rate,rent_median_value,0.32307646833229775
year,subsidies,0.324295556827558
subsidies,year,0.324295556827558
house_upper_value_quartile,population,0.3258048338750577
population,house_upper_value_quartile,0.3258048338750577
household_owner_occ_ratio,business_applications_from_corporations,0.32694039266525426
business_applications_from_corporations,household_owner_occ_ratio,0.32694039266525426
household_renter_occ_ratio,business_applications_from_corporations,0.3269403926652548
business_applications_from_corporations,household_renter_occ_ratio,0.3269403926652548
gini_index,business_applications_from_corporations,0.32766520965160534
business_applications_from_corporations,gini_index,0.32766520965160534
rent_low_value_quartile,population,0.3290126463495377
population,rent_low_value_quartile,0.3290126463495377
house_median_value,households_occupied_ratio,0.33267898599409607
households_occupied_ratio,house_median_value,0.33267898599409607
households_occupied_ratio,house_low_value_quartile,0.3328176315048434
house_low_value_quartile,households_occupied_ratio,0.3328176315048434
households_occupied_ratio,house_upper_value_quartile,0.3331035762065046
house_upper_value_quartile,households_occupied_ratio,0.3331035762065046
taxes_on_production_and_imports_(topi),edu_high_school,0.33582779287526543
edu_high_school,taxes_on_production_and_imports_(topi),0.33582779287526543
population,household_owner_occ_ratio,0.3366333604872711
household_owner_occ_ratio,population,0.3366333604872711
household_renter_occ_ratio,population,0.3366333604872715
population,household_renter_occ_ratio,0.3366333604872715
household_owner_occ_ratio,high_propensity_business_application,0.3370580222201555
high_propensity_business_application,household_owner_occ_ratio,0.3370580222201555
high_propensity_business_application,household_renter_occ_ratio,0.3370580222201559
household_renter_occ_ratio,high_propensity_business_application,0.3370580222201559
business_applications,house_upper_value_quartile,0.3373494948533512
house_upper_value_quartile,business_applications,0.3373494948533512
business_applications_from_corporations,rent_median_value,0.34256451881925043
rent_median_value,business_applications_from_corporations,0.34256451881925043
house_upper_value_quartile,high_propensity_business_application,0.34440208102155584
high_propensity_business_application,house_upper_value_quartile,0.34440208102155584
rent_low_value_quartile,edu_total,0.34479352772286254
edu_total,rent_low_value_quartile,0.34479352772286254
population,rent_median_value,0.3452999007858203
rent_median_value,population,0.3452999007858203
high_propensity_business_application,rent_low_value_quartile,0.3465604374693
rent_low_value_quartile,high_propensity_business_application,0.3465604374693
median_monthly_house_cost,gdp_current_dollar,0.3470215023357647
gdp_current_dollar,median_monthly_house_cost,0.3470215023357647
edu_master_degree,edu_associate_degree,0.34709273890989245
edu_associate_degree,edu_master_degree,0.34709273890989245
poverty_rate,household_owner_occ_ratio,0.35113998608781366
household_owner_occ_ratio,poverty_rate,0.35113998608781366
household_renter_occ_ratio,poverty_rate,0.35113998608781377
poverty_rate,household_renter_occ_ratio,0.35113998608781377
gini_index,high_propensity_business_application,0.3518489732129072
high_propensity_business_application,gini_index,0.3518489732129072
edu_total,household_owner_occ_ratio,0.35280210631300424
household_owner_occ_ratio,edu_total,0.35280210631300424
edu_total,household_renter_occ_ratio,0.3528021063130044
household_renter_occ_ratio,edu_total,0.3528021063130044
median_income,households_occupied_ratio,0.35285773443613483
households_occupied_ratio,median_income,0.35285773443613483
rent_upper_value_quartile,business_applications_from_corporations,0.35320772039143455
business_applications_from_corporations,rent_upper_value_quartile,0.35320772039143455
business_applications,household_owner_occ_ratio,0.3538760929356981
household_owner_occ_ratio,business_applications,0.3538760929356981
business_applications,household_renter_occ_ratio,0.35387609293569866
household_renter_occ_ratio,business_applications,0.35387609293569866
edu_high_school,households_occupied_ratio,0.3544297431984429
households_occupied_ratio,edu_high_school,0.3544297431984429
year,gdp_compensation,0.3550138141997956
gdp_compensation,year,0.3550138141997956
pce_education,business_applications_from_corporations,0.35653884113418816
business_applications_from_corporations,pce_education,0.35653884113418816
gdp_compensation,edu_associate_degree,0.35830978391154744
edu_associate_degree,gdp_compensation,0.35830978391154744
rent_median_value,high_propensity_business_application,0.35843141637922293
high_propensity_business_application,rent_median_value,0.35843141637922293
rent_upper_value_quartile,population,0.3587605086533152
population,rent_upper_value_quartile,0.3587605086533152
business_applications_from_corporations,pce_health,0.3612161531364609
pce_health,business_applications_from_corporations,0.3612161531364609
gini_index,gdp_gross_operating_surplus,0.3626515608351856
gdp_gross_operating_surplus,gini_index,0.3626515608351856
households_occupied_ratio,edu_bachelor_degree,0.3630194084791964
edu_bachelor_degree,households_occupied_ratio,0.3630194084791964
business_applications_from_corporations,house_upper_value_quartile,0.36451672752082875
house_upper_value_quartile,business_applications_from_corporations,0.36451672752082875
edu_total,rent_median_value,0.36471532695911385
rent_median_value,edu_total,0.36471532695911385
house_median_value,gdp_current_dollar,0.36527764579191624
gdp_current_dollar,house_median_value,0.36527764579191624
high_propensity_business_application,rent_upper_value_quartile,0.3653608014334837
rent_upper_value_quartile,high_propensity_business_application,0.3653608014334837
gini_index,population,0.365765910185477
population,gini_index,0.365765910185477
rent_median_value,gini_index,0.3665857789328565
gini_index,rent_median_value,0.3665857789328565
poverty_rate,house_low_value_quartile,0.3668708007226114
house_low_value_quartile,poverty_rate,0.3668708007226114
gini_index,per_pupil_expenditure,0.3710423108444709
per_pupil_expenditure,gini_index,0.3710423108444709
poverty_rate,rent_low_value_quartile,0.37417377671026175
rent_low_value_quartile,poverty_rate,0.37417377671026175
gini_index,per_pupil_revenue,0.37432211758792266
per_pupil_revenue,gini_index,0.37432211758792266
pce_transportation,business_applications_from_corporations,0.37639981800204675
business_applications_from_corporations,pce_transportation,0.37639981800204675
gini_index,business_applications,0.37681285239173207
business_applications,gini_index,0.37681285239173207
subsidies,gdp_compensation,0.3774489056565836
gdp_compensation,subsidies,0.3774489056565836
edu_total,rent_upper_value_quartile,0.37817567866552876
rent_upper_value_quartile,edu_total,0.37817567866552876
taxes_on_production_and_imports_(topi),subsidies,0.38053958501347396
subsidies,taxes_on_production_and_imports_(topi),0.38053958501347396
edu_total,gini_index,0.38109800708040986
gini_index,edu_total,0.38109800708040986
pce_food_and_beverages_purchased_for_off-premises_consumption,business_applications_from_corporations,0.3824879405081918
business_applications_from_corporations,pce_food_and_beverages_purchased_for_off-premises_consumption,0.3824879405081918
business_applications_from_corporations,pce_communication,0.384512331428721
pce_communication,business_applications_from_corporations,0.384512331428721
median_monthly_house_cost,households_occupied_ratio,0.3883203457289766
households_occupied_ratio,median_monthly_house_cost,0.3883203457289766
pce_total,business_applications_from_corporations,0.3898486058091684
business_applications_from_corporations,pce_total,0.3898486058091684
subsidies,per_cap_gdp_current_dollar,0.38994059547384285
per_cap_gdp_current_dollar,subsidies,0.38994059547384285
subsidies,mean_usual_hours,0.39326226807116266
mean_usual_hours,subsidies,0.39326226807116266
household_owner_occ_ratio,gdp_current_dollar,0.3963625749235182
gdp_current_dollar,household_owner_occ_ratio,0.3963625749235182
gdp_current_dollar,household_renter_occ_ratio,0.39636257492351845
household_renter_occ_ratio,gdp_current_dollar,0.39636257492351845
per_capita_personal_income,gini_index,0.39686720960930744
gini_index,per_capita_personal_income,0.39686720960930744
business_applications_from_corporations,pce_furnishings_household_equipment_and_routine_household_maintenance,0.397487959105777
pce_furnishings_household_equipment_and_routine_household_maintenance,business_applications_from_corporations,0.397487959105777
business_applications_from_corporations,pce_food_services_and_accommodations,0.3978248308290342
pce_food_services_and_accommodations,business_applications_from_corporations,0.3978248308290342
business_applications_from_corporations,pce_recreation,0.39912534097175817
pce_recreation,business_applications_from_corporations,0.39912534097175817
poverty_rate,median_monthly_house_cost,0.3997638989861487
median_monthly_house_cost,poverty_rate,0.3997638989861487
gdp_current_dollar,gini_index,0.4007078585353172
gini_index,gdp_current_dollar,0.4007078585353172
house_upper_value_quartile,gini_index,0.4023303450642107
gini_index,house_upper_value_quartile,0.4023303450642107
business_applications,rent_low_value_quartile,0.403069124158303
rent_low_value_quartile,business_applications,0.403069124158303
pce_other_goods_and_services,business_applications_from_corporations,0.40534948996100034
business_applications_from_corporations,pce_other_goods_and_services,0.40534948996100034
edu_high_school,gdp_gross_operating_surplus,0.40718345383784305
gdp_gross_operating_surplus,edu_high_school,0.40718345383784305
pce_clothing_footwear_and_related_services,business_applications_from_corporations,0.40731176590993823
business_applications_from_corporations,pce_clothing_footwear_and_related_services,0.40731176590993823
per_pupil_expenditure,median_age,0.4088455964927437
median_age,per_pupil_expenditure,0.4088455964927437
business_applications_from_corporations,pce_financial_services_and_insurance,0.4090446818716021
pce_financial_services_and_insurance,business_applications_from_corporations,0.4090446818716021
business_applications,rent_median_value,0.41094675512303114
rent_median_value,business_applications,0.41094675512303114
business_applications_from_corporations,pce_housing_utilities_and_fuels,0.41184587900228614
pce_housing_utilities_and_fuels,business_applications_from_corporations,0.41184587900228614
per_capita_personal_income,edu_high_school,0.4119114073668828
edu_high_school,per_capita_personal_income,0.4119114073668828
subsidies,per_capita_personal_income,0.41218679192231544
per_capita_personal_income,subsidies,0.41218679192231544
subsidies,gdp_gross_operating_surplus,0.41389628614441004
gdp_gross_operating_surplus,subsidies,0.41389628614441004
poverty_rate,edu_associate_degree,0.41463082166503046
edu_associate_degree,poverty_rate,0.41463082166503046
business_applications,rent_upper_value_quartile,0.4149798154459771
rent_upper_value_quartile,business_applications,0.4149798154459771
pce_education,high_propensity_business_application,0.4181810354712615
high_propensity_business_application,pce_education,0.4181810354712615
per_capita_personal_income,household_renter_occ_ratio,0.41940470461900464
household_renter_occ_ratio,per_capita_personal_income,0.41940470461900464
household_owner_occ_ratio,per_capita_personal_income,0.4194047046190048
per_capita_personal_income,household_owner_occ_ratio,0.4194047046190048
pce_health,high_propensity_business_application,0.42134394901321975
high_propensity_business_application,pce_health,0.42134394901321975
gdp_current_dollar,rent_low_value_quartile,0.4216489625475978
rent_low_value_quartile,gdp_current_dollar,0.4216489625475978
household_owner_occ_ratio,edu_associate_degree,0.42782958537859944
edu_associate_degree,household_owner_occ_ratio,0.42782958537859944
edu_associate_degree,household_renter_occ_ratio,0.42782958537860016
household_renter_occ_ratio,edu_associate_degree,0.42782958537860016
gdp_current_dollar,house_upper_value_quartile,0.42939043014090683
house_upper_value_quartile,gdp_current_dollar,0.42939043014090683
rent_upper_value_quartile,gini_index,0.4300676716743529
gini_index,rent_upper_value_quartile,0.4300676716743529
household_owner_occ_ratio,edu_master_degree,0.4394507737606707
edu_master_degree,household_owner_occ_ratio,0.4394507737606707
edu_master_degree,household_renter_occ_ratio,0.43945077376067143
household_renter_occ_ratio,edu_master_degree,0.43945077376067143
household_renter_occ_ratio,median_monthly_house_cost,0.44604587735837786
median_monthly_house_cost,household_owner_occ_ratio,0.44604587735837786
median_monthly_house_cost,household_renter_occ_ratio,0.44604587735837786
household_owner_occ_ratio,median_monthly_house_cost,0.44604587735837786
taxes_on_production_and_imports_(topi),household_renter_occ_ratio,0.4476831193987321
household_renter_occ_ratio,taxes_on_production_and_imports_(topi),0.4476831193987321
household_owner_occ_ratio,taxes_on_production_and_imports_(topi),0.44768311939873223
taxes_on_production_and_imports_(topi),household_owner_occ_ratio,0.44768311939873223
year,rent_upper_value_quartile,0.448630467028999
rent_upper_value_quartile,year,0.448630467028999
pce_food_and_beverages_purchased_for_off-premises_consumption,high_propensity_business_application,0.451524882628016
high_propensity_business_application,pce_food_and_beverages_purchased_for_off-premises_consumption,0.451524882628016
pce_total,high_propensity_business_application,0.45188125869340073
high_propensity_business_application,pce_total,0.45188125869340073
pce_transportation,high_propensity_business_application,0.4521577688405221
high_propensity_business_application,pce_transportation,0.4521577688405221
gini_index,edu_master_degree,0.4531421619476471
edu_master_degree,gini_index,0.4531421619476471
gdp_current_dollar,rent_median_value,0.4546650693391631
rent_median_value,gdp_current_dollar,0.4546650693391631
poverty_rate,gini_index,0.4583724243707956
gini_index,poverty_rate,0.4583724243707956
high_propensity_business_application,pce_other_goods_and_services,0.4585439181887438
pce_other_goods_and_services,high_propensity_business_application,0.4585439181887438
high_propensity_business_application,pce_food_services_and_accommodations,0.4585730672553522
pce_food_services_and_accommodations,high_propensity_business_application,0.4585730672553522
gdp_compensation,edu_high_school,0.45862197517515413
edu_high_school,gdp_compensation,0.45862197517515413
year,rent_median_value,0.4588826545254129
rent_median_value,year,0.4588826545254129
households_occupied_ratio,median_age,0.45997760431845225
