GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "30000","Montana",7,SAPCE1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",1169.1,1243.0,1286.0,1328.0,1389.0,1501.0,1508.0,1586.0,1681.0,1820.0,1930.0,2028.5,2183.0,2304.0,2407.9,2544.3,2629.8,2757.1,2927.8,3047.4,3178.7,3337.5,3545.7,3424.3
 "31000","Nebraska",4,SAPCE1,1,"...","Personal consumption expenditures","Millions of current dollars",32233.8,34003.8,36273.8,38873.2,40478.2,41678.9,44041.8,47080.7,49903.2,52449.4,55161.1,57248.2,56531.0,59208.8,62178.1,64303.6,65983.0,68396.8,70358.7,72773.2,75496.3,78631.7,80688.3,79713.9
 "31000","Nebraska",4,SAPCE1,2,"..."," Goods","Millions of current dollars",12511.2,12912.0,13833.8,14502.9,14933.0,15243.4,16154.1,17480.5,18433.8,19346.9,20526.4,20977.6,19914.3,21102.3,22466.0,23176.7,23533.7,24009.4,23882.6,24300.5,24917.2,25870.1,26325.7,27528.7
 "31000","Nebraska",4,SAPCE1,3,"...","  Durable goods","Millions of current dollars",4783.6,5076.7,5433.9,5558.7,5730.5,5967.2,6220.1,6628.9,6766.7,6887.4,7261.5,6909.9,6697.4,7130.8,7383.3,7751.3,8026.7,8287.1,8610.9,8803.7,8983.9,9329.9,9528.6,10469.7
 "31000","Nebraska",4,SAPCE1,4,"...","   Motor vehicles and parts","Millions of current dollars",1917.0,2105.8,2366.3,2398.9,2681.3,2874.8,2894.2,2955.2,2796.5,2650.3,2828.9,2565.2,2611.0,2975.1,3132.8,3358.0,3423.1,3574.8,3768.5,3796.0,3908.0,4013.9,4018.8,4448.9
 "31000","Nebraska",4,SAPCE1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",1005.7,1018.3,1067.1,1105.0,1114.9,1117.9,1163.0,1263.7,1338.5,1372.9,1351.6,1322.0,1268.3,1280.5,1292.1,1340.3,1399.2,1459.4,1537.9,1613.4,1666.9,1785.2,1859.9,2072.4
 "31000","Nebraska",4,SAPCE1,6,"...","   Recreational goods and vehicles","Millions of current dollars",1140.0,1183.3,1208.3,1239.8,1162.9,1188.4,1317.5,1489.4,1652.3,1804.6,1944.8,1892.8,1711.7,1707.8,1711.6,1792.1,1920.2,1926.4,1942.1,2033.9,2055.2,2139.0,2237.8,2595.5
 "31000","Nebraska",4,SAPCE1,7,"...","   Other durable goods","Millions of current dollars",720.9,769.3,792.3,815.0,771.4,786.2,845.3,920.6,979.4,1059.6,1136.2,1129.8,1106.3,1167.5,1246.9,1260.9,1284.2,1326.4,1362.4,1360.5,1353.9,1391.9,1412.0,1352.9
 "31000","Nebraska",4,SAPCE1,8,"...","  Nondurable goods","Millions of current dollars",7727.6,7835.3,8399.9,8944.1,9202.5,9276.2,9934.1,10851.6,11667.1,12459.5,13264.9,14067.8,13216.9,13971.5,15082.7,15425.3,15507.0,15722.3,15271.7,15496.8,15933.3,16540.2,16797.1,17059.1
 "31000","Nebraska",4,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",2853.0,2905.2,3044.3,3152.7,3256.2,3281.4,3385.9,3664.3,3815.1,3963.0,4234.0,4436.4,4454.2,4465.3,4597.0,4731.3,4801.7,5081.3,5258.4,5420.3,5556.9,5699.1,5852.2,6484.1
 "31000","Nebraska",4,SAPCE1,10,"...","   Clothing and footwear","Millions of current dollars",1330.1,1375.1,1420.8,1463.7,1452.0,1423.5,1464.3,1523.7,1570.2,1581.1,1605.5,1594.5,1586.1,1639.9,1701.1,1728.1,1747.9,1811.9,1842.1,1885.0,1893.6,1908.2,1882.4,1802.0
 "31000","Nebraska",4,SAPCE1,11,"...","   Gasoline and other energy goods","Millions of current dollars",1156.3,1046.0,1181.8,1465.6,1463.8,1393.1,1712.6,2094.1,2545.4,2899.8,3209.6,3695.7,2759.8,3307.1,4063.4,4118.9,3990.4,3675.0,2728.7,2486.2,2669.8,2974.6,2848.1,2096.0
 "31000","Nebraska",4,SAPCE1,12,"...","   Other nondurable goods","Millions of current dollars",2388.2,2509.0,2753.0,2862.2,3030.7,3178.3,3371.3,3569.5,3736.4,4015.6,4215.8,4341.2,4416.9,4559.2,4721.1,4847.1,4967.0,5154.1,5442.5,5705.3,5813.0,5958.3,6214.4,6677.0
 "31000","Nebraska",4,SAPCE1,13,"..."," Services","Millions of current dollars",19722.5,21091.8,22440.0,24370.3,25545.2,26435.4,27887.7,29600.2,31469.4,33102.5,34634.7,36270.6,36616.8,38106.5,39712.1,41126.9,42449.4,44387.5,46476.1,48472.6,50579.1,52761.6,54362.5,52185.2
 "31000","Nebraska",4,SAPCE1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",19070.4,20242.8,21562.0,23379.3,24463.3,25231.4,26592.7,28280.2,30182.4,31737.4,33298.7,34689.8,34913.7,36355.5,37835.0,38994.8,40250.1,42103.2,44116.0,45921.7,47914.0,50010.4,51616.6,48999.8
 "31000","Nebraska",4,SAPCE1,15,"...","   Housing and utilities","Millions of current dollars",5181.6,5423.3,5692.7,6104.0,6554.4,6719.0,6992.0,7365.0,7950.4,8313.4,8667.5,9093.2,9174.3,9503.4,9889.2,10034.7,10621.5,11097.3,11479.2,11757.0,12295.4,12858.8,13303.2,13773.7
 "31000","Nebraska",4,SAPCE1,16,"...","   Health care","Millions of current dollars",4349.4,4653.0,5007.9,5464.2,6025.5,6518.7,6940.2,7466.6,8111.2,8655.3,9106.7,9635.2,9993.3,10497.5,10840.7,11185.4,11335.9,11817.3,12651.4,13443.6,14006.1,14490.9,15053.2,14270.7
 "31000","Nebraska",4,SAPCE1,17,"...","   Transportation services","Millions of current dollars",1091.5,1190.2,1261.2,1335.6,1369.7,1333.1,1400.4,1483.7,1547.6,1575.0,1635.5,1698.3,1654.1,1727.2,1841.2,1898.9,1969.0,2099.5,2125.1,2228.0,2317.9,2463.3,2579.3,2090.4
 "31000","Nebraska",4,SAPCE1,18,"...","   Recreation services","Millions of current dollars",969.4,976.9,1066.0,1111.1,1165.9,1197.1,1236.7,1261.5,1313.8,1377.8,1444.9,1472.8,1532.6,1540.7,1544.8,1613.3,1684.1,1774.9,1885.8,1993.0,2115.1,2167.3,2205.9,1641.5
 "31000","Nebraska",4,SAPCE1,19,"...","   Food services and accommodations","Millions of current dollars",1954.8,2043.7,2168.0,2312.8,2333.4,2363.5,2495.8,2679.1,2829.7,2972.1,3109.3,3203.9,3233.0,3323.4,3448.6,3612.0,3702.4,3886.6,4139.5,4350.2,4456.9,4612.9,4741.3,4121.1
 "31000","Nebraska",4,SAPCE1,20,"...","   Financial services and insurance","Millions of current dollars",2771.9,3068.6,3374.8,3859.7,3725.3,3774.0,4001.7,4341.7,4638.5,4874.4,5157.1,5278.5,4962.7,5274.0,5605.1,5871.1,6092.3,6348.0,6611.0,6688.8,7108.9,7567.5,7669.9,7681.7
 "31000","Nebraska",4,SAPCE1,21,"...","   Other services","Millions of current dollars",2751.9,2887.1,2991.3,3191.9,3288.9,3326.1,3525.8,3682.7,3791.1,3969.4,4177.9,4307.9,4363.6,4489.3,4665.4,4779.3,4844.8,5079.6,5224.0,5461.0,5613.7,5849.7,6063.7,5420.8
 "31000","Nebraska",4,SAPCE1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",652.1,849.0,878.0,991.0,1082.0,1204.0,1295.0,1320.0,1287.0,1365.0,1336.0,1580.8,1703.1,1751.0,1877.1,2132.1,2199.3,2284.3,2360.1,2551.0,2665.1,2751.1,2746.0,3185.3
 "31000","Nebraska",4,SAPCE1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",3071.0,3386.0,3489.0,3730.0,3981.0,4351.0,4479.0,4724.0,4942.0,5212.0,5247.0,5642.7,6013.9,6294.6,6575.3,7041.8,7258.1,7477.6,7914.9,8429.9,8803.3,8845.2,9233.8,9352.3
 "31000","Nebraska",4,SAPCE1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",2418.9,2537.0,2611.0,2739.0,2899.0,3147.0,3184.0,3404.0,3655.0,3847.0,3911.0,4061.9,4310.8,4543.7,4698.2,4909.7,5058.8,5193.3,5554.8,5878.9,6138.3,6094.1,6487.9,6167.0
 "32000","Nevada",8,SAPCE1,1,"...","Personal consumption expenditures","Millions of current dollars",38853.3,41657.4,46167.1,50610.4,53759.1,57068.2,61293.1,67769.6,74539.1,80749.5,85769.9,87424.9,83352.3,85190.2,88441.1,91188.8,94099.5,98451.3,102663.7,106878.1,113071.7,120131.7,125927.0,123053.7
 "32000","Nevada",8,SAPCE1,2,"..."," Goods","Millions of current dollars",13653.6,14619.8,16608.3,18078.8,19182.7,19999.3,21747.4,24586.0,27219.0,29368.6,30056.4,29685.0,26981.1,27722.6,29434.7,30655.5,32157.6,34013.4,35019.7,36021.9,38025.5,40154.0,41629.6,43295.9
 "32000","Nevada",8,SAPCE1,3,"...","  Durable goods","Millions of current dollars",4896.0,5476.8,6252.3,6808.0,7290.6,7870.6,8445.2,9656.2,10708.2,11065.7,10967.3,9770.9,8384.5,8464.8,8878.2,9439.3,10127.5,10771.5,11384.1,11929.3,12576.0,13508.5,13976.9,15099.9
 "32000","Nevada",8,SAPCE1,4,"...","   Motor vehicles and parts","Millions of current dollars",2020.5,2252.2,2560.6,2738.5,3028.3,3262.8,3342.3,3783.8,4076.8,4077.5,4051.9,3250.0,2645.0,2742.6,2968.7,3401.4,3692.7,3872.9,4185.7,4284.8,4451.1,4635.3,4590.4,4897.6
 "32000","Nevada",8,SAPCE1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",1147.7,1241.0,1419.9,1599.8,1698.7,1876.0,2049.2,2367.6,2702.9,2815.4,2629.4,2348.8,1980.7,1956.1,1975.4,2031.5,2159.8,2320.1,2483.5,2700.4,2908.7,3193.0,3344.0,3607.9
 "32000","Nevada",8,SAPCE1,6,"...","   Recreational goods and vehicles","Millions of current dollars",1328.5,1525.0,1739.4,1898.9,1977.8,2100.9,2311.6,2647.1,2960.8,3075.3,3046.6,2925.2,2552.0,2490.5,2563.7,2572.8,2760.8,2949.6,2970.1,3173.8,3369.6,3783.2,4084.3,4772.0
 "32000","Nevada",8,SAPCE1,7,"...","   Other durable goods","Millions of current dollars",399.4,458.5,532.4,570.8,585.8,630.8,742.2,857.7,967.7,1097.5,1239.5,1246.9,1206.8,1275.7,1370.4,1433.6,1514.3,1628.9,1744.8,1770.4,1846.7,1897.0,1958.3,1822.4
 "32000","Nevada",8,SAPCE1,8,"...","  Nondurable goods","Millions of current dollars",8757.6,9143.1,10356.0,11270.8,11892.0,12128.8,13302.2,14929.8,16510.9,18302.9,19089.1,19914.2,18596.6,19257.8,20556.5,21216.2,22030.0,23241.9,23635.7,24092.5,25449.5,26645.4,27652.7,28196.0
 "32000","Nevada",8,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",3621.7,3724.7,4058.3,4329.4,4615.7,4712.4,5095.7,5651.2,5990.3,6589.7,7050.7,7309.3,7165.7,7116.7,7338.9,7538.8,7787.0,8275.5,8679.5,8920.0,9340.0,9694.4,10099.1,11281.6
 "32000","Nevada",8,SAPCE1,10,"...","   Clothing and footwear","Millions of current dollars",1201.0,1345.4,1551.1,1584.8,1639.6,1682.9,1864.9,2102.2,2338.5,2526.6,2629.5,2697.6,2559.9,2745.3,2958.4,3086.1,3192.5,3337.1,3388.9,3393.2,3412.1,3535.1,3640.5,3212.1
 "32000","Nevada",8,SAPCE1,11,"...","   Gasoline and other energy goods","Millions of current dollars",1019.4,932.6,1099.4,1356.0,1318.6,1260.8,1510.2,1888.9,2430.7,2871.3,2932.0,3312.9,2327.2,2708.5,3287.5,3377.8,3415.2,3364.1,2656.0,2416.4,2817.0,3140.9,2970.2,2015.1
 "32000","Nevada",8,SAPCE1,12,"...","   Other nondurable goods","Millions of current dollars",2915.5,3140.4,3647.2,4000.5,4318.1,4472.6,4831.3,5287.6,5751.3,6315.2,6476.8,6594.4,6543.7,6687.3,6971.6,7213.4,7635.3,8265.2,8911.3,9362.9,9880.5,10275.0,10943.0,11687.2
 "32000","Nevada",8,SAPCE1,13,"..."," Services","Millions of current dollars",25199.6,27037.5,29558.8,32531.5,34576.5,37068.9,39545.7,43183.7,47320.1,51380.9,55713.4,57739.9,56371.3,57467.6,59006.4,60533.3,61941.9,64437.9,67644.0,70856.3,75046.2,79977.7,84297.4,79757.8
 "32000","Nevada",8,SAPCE1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",24623.0,26519.5,28886.8,31846.5,33842.5,36217.9,38691.7,42333.7,46389.1,49869.8,53951.4,55738.5,54407.3,55361.2,56726.5,57963.6,59210.0,61612.5,64615.0,67475.7,71578.4,76264.1,80641.7,75415.3
 "32000","Nevada",8,SAPCE1,15,"...","   Housing and utilities","Millions of current dollars",8187.7,8769.0,9348.8,10054.8,10902.1,11593.1,12282.1,13220.3,14641.1,15846.6,17624.7,18529.9,18654.2,18534.9,18373.1,18433.4,18567.0,18703.3,19224.9,19792.6,21225.6,22419.8,24190.1,25862.5
 "32000","Nevada",8,SAPCE1,16,"...","   Health care","Millions of current dollars",3995.7,4323.3,4728.6,5267.4,5978.5,6776.4,7326.9,8204.9,8866.2,9530.7,10514.5,11195.9,11476.9,11787.6,12227.0,12702.4,12921.8,13726.3,14481.8,15161.9,15883.9,17099.3,18095.8,17216.5
 "32000","Nevada",8,SAPCE1,17,"...","   Transportation services","Millions of current dollars",1682.0,1789.8,2011.6,2157.9,2181.6,2155.1,2286.5,2490.0,2640.9,2779.0,2843.9,2832.0,2541.7,2522.9,2789.5,2854.8,3072.8,3194.1,3357.7,3594.3,3790.5,4023.7,4245.7,3158.9
 "32000","Nevada",8,SAPCE1,18,"...","   Recreation services","Millions of current dollars",1554.1,1716.5,1968.0,2221.0,2375.8,2595.8,2760.5,2877.9,3025.8,3119.6,3283.9,3318.5,3213.8,3339.8,3367.8,3574.1,3607.8,3777.4,4056.6,4346.1,4626.4,5033.3,5229.9,3798.1
 "32000","Nevada",8,SAPCE1,19,"...","   Food services and accommodations","Millions of current dollars",2607.6,2761.9,3107.2,3451.4,3488.2,3615.4,3926.1,4414.4,4969.6,5430.6,5748.5,5778.5,5434.8,5663.8,6042.4,6254.6,6623.5,7080.7,7658.6,8080.5,8482.7,8833.6,9365.4,7028.9
 "32000","Nevada",8,SAPCE1,20,"...","   Financial services and insurance","Millions of current dollars",3443.0,3757.6,4153.4,4736.4,4662.9,4883.9,5221.1,5787.8,6481.2,6853.0,7314.4,7357.3,6616.2,6932.0,7209.2,7365.5,7650.1,8099.9,8647.0,8896.5,9455.7,10128.5,10200.4,10185.1
 "32000","Nevada",8,SAPCE1,21,"...","   Other services","Millions of current dollars",3153.0,3401.4,3569.2,3957.5,4253.3,4598.0,4888.5,5338.4,5764.2,6310.4,6621.5,6726.3,6469.7,6580.1,6717.4,6778.9,6766.9,7030.8,7188.4,7603.8,8113.5,8725.9,9314.3,8165.4
 "32000","Nevada",8,SAPCE1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",576.7,518.0,672.0,685.0,734.0,851.0,854.0,850.0,931.0,1511.0,1762.0,2001.4,1964.0,2106.4,2279.9,2569.6,2732.0,2825.4,3028.9,3380.5,3467.8,3713.6,3655.7,4342.5
 "32000","Nevada",8,SAPCE1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",2823.0,3023.0,3320.0,3420.0,3650.0,4013.0,4387.0,4722.0,5383.0,6178.0,6802.0,7417.6,7711.4,8128.5,8592.7,9216.3,9601.6,10206.1,10824.2,11524.2,11895.4,12912.9,13361.8,13523.3
 "32000","Nevada",8,SAPCE1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",2246.3,2505.0,2648.0,2735.0,2916.0,3162.0,3533.0,3872.0,4452.0,4667.0,5040.0,5416.2,5747.4,6022.1,6312.8,6646.7,6869.7,7380.7,7795.3,8143.7,8427.5,9199.3,9706.1,9180.8
 "33000","New Hampshire",1,SAPCE1,1,"...","Personal consumption expenditures","Millions of current dollars",27596.3,29637.2,31960.8,34584.7,36600.3,38501.0,41145.6,43750.6,46421.1,48689.4,50566.6,52039.9,51614.7,53359.9,54909.1,56107.2,57580.1,59480.9,61532.0,63683.9,66478.5,69527.2,72029.6,70718.9
 "33000","New Hampshire",1,SAPCE1,2,"..."," Goods","Millions of current dollars",10189.7,10757.5,11723.3,12498.4,13093.8,13663.4,14604.9,15472.2,16137.7,16590.4,16906.9,16910.8,15953.6,16586.3,17238.3,17766.1,18403.2,19030.1,19135.1,19404.5,20117.9,20854.2,21405.3,22320.4
 "33000","New Hampshire",1,SAPCE1,3,"...","  Durable goods","Millions of current dollars",3446.4,3808.3,4151.4,4342.2,4585.7,4924.4,5349.3,5556.1,5728.1,5689.3,5748.8,5381.6,4988.3,5184.1,5268.8,5511.8,5831.3,6117.2,6462.9,6609.0,6756.6,7024.5,7226.5,7802.7
 "33000","New Hampshire",1,SAPCE1,4,"...","   Motor vehicles and parts","Millions of current dollars",1596.6,1771.2,1906.6,1950.7,2126.0,2259.7,2400.1,2312.2,2289.0,2139.7,2101.2,1830.5,1782.8,1902.5,1969.0,2094.3,2294.6,2494.7,2709.2,2700.4,2782.9,2877.5,2874.7,3058.8
 "33000","New Hampshire",1,SAPCE1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",729.6,798.3,877.3,960.5,1001.6,1098.8,1238.0,1341.6,1353.4,1367.8,1310.3,1240.4,1133.8,1163.1,1184.3,1230.1,1276.2,1331.7,1411.5,1487.3,1521.4,1623.4,1720.4,1905.0
 "33000","New Hampshire",1,SAPCE1,6,"...","   Recreational goods and vehicles","Millions of current dollars",723.8,810.8,900.0,947.7,973.6,1049.2,1145.3,1273.3,1404.6,1453.5,1565.2,1535.8,1330.2,1334.0,1308.7,1336.4,1371.5,1355.9,1374.4,1430.1,1454.0,1508.5,1602.9,1861.7
 "33000","New Hampshire",1,SAPCE1,7,"...","   Other durable goods","Millions of current dollars",396.3,428.1,467.5,483.3,484.5,516.7,565.9,629.1,681.0,728.3,772.1,774.8,741.6,784.4,806.8,851.0,889.0,934.9,967.8,991.3,998.3,1015.2,1028.5,977.2
 "33000","New Hampshire",1,SAPCE1,8,"...","  Nondurable goods","Millions of current dollars",6743.3,6949.2,7572.0,8156.2,8508.2,8739.0,9255.6,9916.1,10409.5,10901.2,11158.1,11529.2,10965.3,11402.2,11969.4,12254.3,12571.8,12912.9,12672.2,12795.5,13361.3,13829.6,14178.7,14517.7
 "33000","New Hampshire",1,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",2599.1,2650.4,2824.4,3004.4,3153.6,3240.2,3366.4,3596.1,3667.6,3789.7,3912.2,4079.3,4094.7,4177.7,4334.2,4493.8,4614.3,4704.7,4715.8,4863.0,5079.5,5202.5,5368.2,5987.9
 "33000","New Hampshire",1,SAPCE1,10,"...","   Clothing and footwear","Millions of current dollars",1454.0,1515.2,1590.4,1630.5,1638.8,1648.2,1686.7,1758.1,1783.1,1797.8,1716.9,1666.0,1573.6,1630.1,1601.8,1681.5,1754.5,1807.1,1815.7,1838.0,1828.1,1855.3,1870.7,1681.9
 "33000","New Hampshire",1,SAPCE1,11,"...","   Gasoline and other energy goods","Millions of current dollars",686.6,626.8,685.4,883.6,908.5,875.5,1066.8,1234.2,1486.6,1661.7,1751.0,1948.4,1409.8,1635.8,1980.6,1959.4,1984.1,1941.8,1502.8,1316.3,1541.8,1724.4,1662.3,1223.8
 "33000","New Hampshire",1,SAPCE1,12,"...","   Other nondurable goods","Millions of current dollars",2003.6,2156.8,2471.7,2637.7,2807.3,2975.2,3135.8,3327.7,3472.3,3652.0,3778.1,3835.5,3887.2,3958.6,4052.8,4119.5,4218.9,4459.3,4637.9,4778.2,4911.8,5047.5,5277.5,5624.1
 "33000","New Hampshire",1,SAPCE1,13,"..."," Services","Millions of current dollars",17406.6,18879.7,20237.5,22086.3,23506.5,24837.6,26540.7,28278.3,30283.5,32099.0,33659.8,35129.2,35661.1,36773.6,37670.8,38341.1,39176.9,40450.7,42396.9,44279.4,46360.6,48673.1,50624.3,48398.5
 "33000","New Hampshire",1,SAPCE1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",16619.7,17914.7,19205.5,20923.2,22190.5,23413.6,24984.7,26583.3,28440.5,30021.0,31537.8,32876.5,33390.7,34516.5,35336.3,35936.3,36682.8,37914.3,39816.3,41488.3,43450.9,45574.8,47457.4,44831.6
 "33000","New Hampshire",1,SAPCE1,15,"...","   Housing and utilities","Millions of current dollars",5011.6,5312.1,5615.3,5997.4,6456.8,6697.2,7032.7,7412.4,8064.3,8364.9,8806.3,9297.9,9312.8,9657.0,9753.5,9810.7,10059.5,10288.5,10687.2,10948.3,11558.2,11800.0,12196.0,12604.8
 "33000","New Hampshire",1,SAPCE1,16,"...","   Health care","Millions of current dollars",3635.0,3800.1,3973.5,4255.6,4665.5,5189.7,5668.0,6170.9,6686.3,7281.7,7851.4,8310.4,8871.4,9258.9,9503.6,9611.3,9783.5,10203.0,10785.0,11263.2,11634.6,12122.0,12802.9,11967.0
 "33000","New Hampshire",1,SAPCE1,17,"...","   Transportation services","Millions of current dollars",962.2,1067.0,1194.1,1322.0,1340.3,1318.5,1393.6,1452.5,1492.7,1546.8,1547.1,1583.1,1529.3,1534.4,1618.8,1635.1,1720.5,1815.6,1906.4,1999.6,2064.0,2158.5,2240.8,1830.2
 "33000","New Hampshire",1,SAPCE1,18,"...","   Recreation services","Millions of current dollars",969.9,1027.0,1114.7,1226.6,1261.9,1320.3,1409.1,1523.8,1597.5,1710.7,1810.3,1879.3,1909.7,2002.0,2046.7,2181.5,2257.5,2313.6,2420.8,2555.1,2678.7,2801.4,2903.3,2171.2
 "33000","New Hampshire",1,SAPCE1,19,"...","   Food services and accommodations","Millions of current dollars",1611.6,1718.0,1805.3,1955.5,2044.4,2148.5,2286.8,2464.9,2572.9,2697.5,2770.1,2799.3,2818.8,2902.4,3004.5,3114.0,3211.7,3370.6,3579.8,3716.8,3847.7,4036.4,4211.3,3531.7
 "33000","New Hampshire",1,SAPCE1,20,"...","   Financial services and insurance","Millions of current dollars",2615.9,2913.4,3218.7,3605.8,3630.2,3805.4,4022.7,4226.1,4522.1,4702.9,4889.0,4912.7,4662.7,4741.4,4925.4,5033.8,5234.2,5429.7,5683.3,5824.6,6251.2,6779.3,6880.1,6999.3
 "33000","New Hampshire",1,SAPCE1,21,"...","   Other services","Millions of current dollars",1813.5,2077.0,2284.0,2560.3,2791.5,2933.9,3171.7,3332.7,3504.7,3716.5,3863.4,4093.8,4286.0,4420.4,4483.8,4550.0,4415.9,4493.3,4753.8,5180.6,5416.6,5877.3,6222.9,5727.4
 "33000","New Hampshire",1,SAPCE1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",786.9,965.0,1032.0,1163.0,1316.0,1424.0,1556.0,1695.0,1843.0,2078.0,2122.0,2252.7,2270.4,2257.2,2334.5,2404.8,2494.1,2536.4,2580.6,2791.2,2909.7,3098.2,3166.9,3567.0
 "33000","New Hampshire",1,SAPCE1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",2734.0,3072.0,3213.0,3458.0,3772.0,4092.0,4377.0,4789.0,5181.0,5594.0,5818.0,6038.1,6240.2,6360.0,6543.4,6706.0,6891.0,7131.7,7404.3,7906.5,8191.8,8598.7,8983.2,9019.1
 "33000","New Hampshire",1,SAPCE1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",1947.1,2107.0,2181.0,2295.0,2456.0,2668.0,2821.0,3094.0,3338.0,3516.0,3696.0,3785.4,3969.7,4102.8,4208.8,4301.2,4396.9,4595.3,4823.8,5115.4,5282.0,5500.5,5816.3,5452.2
 "34000","New Jersey",2,SAPCE1,1,"...","Personal consumption expenditures","Millions of current dollars",192898.9,205456.0,219538.6,236810.5,249301.3,261664.4,277140.7,293198.3,309869.0,325927.2,338978.1,348370.1,341956.3,351425.5,361742.9,372222.5,380191.6,392156.7,401477.9,412421.0,423504.6,443499.5,458468.3,446078.4
 "34000","New Jersey",2,SAPCE1,2,"..."," Goods","Millions of current dollars",68540.7,72088.5,78238.0,84449.2,88271.9,91836.2,96533.8,101459.3,106442.7,111957.5,115330.9,113733.8,107597.7,111572.5,116965.5,119382.2,121899.5,124930.1,126298.3,126826.1,129859.6,134514.1,139880.5,142099.5
 "34000","New Jersey",2,SAPCE1,3,"...","  Durable goods","Millions of current dollars",23024.2,25015.1,27549.6,29772.6,31245.1,33317.7,34878.0,36576.7,37942.3,39846.9,39928.4,37372.1,34584.8,35764.0,36954.4,37676.4,39001.6,39583.8,40506.5,40656.0,41506.2,43151.8,44921.8,46122.7
 "34000","New Jersey",2,SAPCE1,4,"...","   Motor vehicles and parts","Millions of current dollars",8441.3,8984.7,9712.1,10306.0,11014.2,11792.2,11933.5,12158.7,11853.0,11402.6,11514.3,10169.0,9528.2,10515.7,11302.6,12124.8,12622.5,12866.0,13374.2,13170.3,13207.2,13525.0,13319.9,13288.0
 "34000","New Jersey",2,SAPCE1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",5442.4,5941.1,6719.8,7408.4,7785.0,8129.8,8650.7,9168.2,9843.2,10749.2,10038.3,9418.3,8401.5,8485.4,8508.0,8536.5,8884.9,9075.9,9478.5,9968.0,10466.9,11313.0,11941.8,12548.7
 "34000","New Jersey",2,SAPCE1,6,"...","   Recreational goods and vehicles","Millions of current dollars",5766.4,6440.3,7018.7,7548.8,7954.8,8545.4,9163.2,9809.2,10600.9,11641.0,12001.3,11556.0,10667.2,10621.4,10704.8,10440.1,10759.7,10718.4,10516.7,10446.3,10726.3,10991.1,12006.6,13026.6
 "34000","New Jersey",2,SAPCE1,7,"...","   Other durable goods","Millions of current dollars",3374.0,3649.0,4098.9,4509.4,4491.1,4850.3,5130.5,5440.6,5645.2,6054.1,6374.5,6228.8,5987.9,6141.5,6439.0,6575.0,6734.5,6923.6,7137.0,7071.3,7105.8,7322.7,7653.6,7259.4
 "34000","New Jersey",2,SAPCE1,8,"...","  Nondurable goods","Millions of current dollars",45516.5,47073.3,50688.4,54676.6,57026.8,58518.5,61655.9,64882.6,68500.5,72110.6,75402.6,76361.7,73012.9,75808.5,80011.0,81705.7,82897.9,85346.2,85791.8,86170.1,88353.4,91362.3,94958.7,95976.8
 "34000","New Jersey",2,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",15555.3,16154.3,17284.3,18326.9,19358.2,19952.2,20869.2,21998.8,22868.7,23598.5,24639.2,25405.4,25151.3,25675.2,26392.4,26680.7,27098.7,27715.9,28187.5,28315.6,29013.8,29567.1,30716.4,33794.1
 "34000","New Jersey",2,SAPCE1,10,"...","   Clothing and footwear","Millions of current dollars",10504.9,10697.1,11271.6,11717.0,11447.3,11576.3,11735.2,11921.1,12303.6,12612.8,12899.0,12444.4,11837.5,12205.7,12558.4,13158.0,13330.5,13701.8,13902.9,14037.2,13917.3,14312.4,14582.1,11844.5
 "34000","New Jersey",2,SAPCE1,11,"...","   Gasoline and other energy goods","Millions of current dollars",4096.2,3504.4,3685.6,4475.1,4465.6,4064.2,5003.1,5986.3,7403.6,8539.6,9437.2,10487.5,7800.7,8913.3,11098.4,11317.6,11178.8,10737.6,8305.8,7158.3,7743.2,8248.7,7965.9,5936.0
