GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""29000""",Missouri,4,SAPCE2,13,..., Services,Dollars,12398,13071,13709,14666,15334,15835,16530,17267,18078,18700,19620,20503,20537,21087,21703,22387,22936,23623,24470,25190,26081,27165,28100,26636
" ""29000""",Missouri,4,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,11986,12603,13194,14103,14703,15149,15803,16562,17394,17944,18875,19662,19688,20231,20774,21376,21891,22565,23387,24040,24871,25898,26842,25164
" ""29000""",Missouri,4,SAPCE2,15,...,   Housing and utilities,Dollars,3242,3375,3524,3744,4001,4047,4200,4378,4662,4833,5038,5314,5313,5429,5539,5600,5848,5925,6046,6072,6221,6498,6663,6840
" ""29000""",Missouri,4,SAPCE2,16,...,   Health care,Dollars,2913,3055,3110,3309,3621,3887,4133,4333,4549,4575,4967,5304,5469,5603,5766,6016,6033,6184,6512,6787,6980,7216,7601,7081
" ""29000""",Missouri,4,SAPCE2,17,...,   Transportation services,Dollars,743,767,822,853,848,798,821,856,865,884,894,889,833,824,857,876,918,986,1036,1129,1190,1224,1283,1065
" ""29000""",Missouri,4,SAPCE2,18,...,   Recreation services,Dollars,808,846,902,961,964,989,1011,1056,1079,1137,1199,1233,1258,1299,1312,1387,1426,1460,1529,1583,1611,1643,1673,1218
" ""29000""",Missouri,4,SAPCE2,19,...,   Food services and accommodations,Dollars,1231,1284,1334,1400,1430,1490,1556,1639,1731,1803,1886,1924,1930,1990,2038,2085,2144,2211,2289,2353,2425,2504,2600,2222
" ""29000""",Missouri,4,SAPCE2,20,...,   Financial services and insurance,Dollars,1446,1548,1654,1813,1751,1766,1868,1988,2125,2191,2252,2264,2081,2232,2362,2442,2542,2720,2825,2876,3134,3400,3452,3503
" ""29000""",Missouri,4,SAPCE2,21,...,   Other services,Dollars,1604,1729,1849,2022,2088,2172,2215,2313,2383,2522,2639,2734,2803,2854,2900,2971,2981,3079,3149,3240,3310,3412,3571,3236
" ""29000""",Missouri,4,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,412,468,514,563,631,686,727,705,685,756,745,841,850,856,929,1011,1044,1059,1082,1150,1210,1267,1258,1472
" ""29000""",Missouri,4,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,1706,1838,1933,2041,2201,2370,2471,2552,2621,2780,2861,3018,3117,3188,3312,3460,3541,3583,3751,3928,4058,4219,4385,4361
" ""29000""",Missouri,4,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1294,1370,1418,1477,1570,1684,1744,1848,1936,2024,2116,2177,2267,2332,2383,2449,2497,2525,2668,2778,2848,2952,3128,2889
" ""30000""",Montana,7,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,18231,19182,20295,21539,22567,23709,24942,26446,28094,29821,31514,32634,31705,32801,34136,35140,35864,36841,37761,38323,39647,41429,42560,42310
" ""30000""",Montana,7,SAPCE2,2,..., Goods,Dollars,6778,7043,7549,7998,8346,8859,9347,10048,10640,11369,12297,12637,11650,12011,12542,12886,12965,13271,13161,12983,13189,13708,13818,14619
" ""30000""",Montana,7,SAPCE2,3,...,  Durable goods,Dollars,2354,2525,2745,2960,3189,3491,3739,3991,4114,4280,4583,4352,3958,4050,4106,4255,4469,4660,4872,4900,4967,5169,5209,5818
" ""30000""",Montana,7,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1036,1117,1223,1278,1419,1554,1592,1611,1556,1505,1594,1369,1338,1486,1522,1645,1730,1824,1908,1910,1975,2054,2080,2291
" ""30000""",Montana,7,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,488,511,554,597,633,707,764,847,919,978,1051,1026,892,873,868,891,924,951,998,1022,1033,1084,1122,1262
" ""30000""",Montana,7,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,549,595,638,726,775,841,962,1075,1159,1268,1365,1398,1191,1133,1138,1121,1216,1273,1341,1376,1377,1434,1413,1697
" ""30000""",Montana,7,SAPCE2,7,...,   Other durable goods,Dollars,281,302,331,359,362,390,422,457,480,529,573,558,536,558,578,598,599,612,624,591,583,597,594,567
" ""30000""",Montana,7,SAPCE2,8,...,  Nondurable goods,Dollars,4423,4518,4804,5037,5156,5368,5608,6057,6526,7089,7714,8285,7693,7960,8436,8631,8497,8611,8289,8083,8222,8539,8610,8801
" ""30000""",Montana,7,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,1836,1922,1980,1984,2020,2106,2234,2347,2465,2634,2842,2954,2950,2935,3050,3150,3157,3280,3321,3310,3339,3452,3515,3814
" ""30000""",Montana,7,SAPCE2,10,...,   Clothing and footwear,Dollars,644,640,671,680,690,714,744,776,806,839,864,850,817,845,866,884,888,906,915,918,921,906,899,888
" ""30000""",Montana,7,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,625,570,663,847,874,844,835,1043,1317,1532,1777,2168,1568,1765,2059,2111,1938,1837,1371,1157,1246,1369,1285,939
" ""30000""",Montana,7,SAPCE2,12,...,   Other nondurable goods,Dollars,1319,1385,1491,1527,1572,1705,1795,1891,1937,2083,2230,2313,2357,2415,2460,2487,2514,2589,2681,2697,2717,2812,2910,3160
" ""30000""",Montana,7,SAPCE2,13,..., Services,Dollars,11453,12139,12746,13541,14222,14850,15595,16398,17454,18452,19217,19997,20055,20790,21595,22254,22898,23570,24601,25341,26458,27721,28742,27691
" ""30000""",Montana,7,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,10945,11575,12124,12884,13528,14078,14767,15619,16704,17607,18367,19004,19008,19717,20431,20983,21614,22263,23233,23897,24937,26151,27165,25873
" ""30000""",Montana,7,SAPCE2,15,...,   Housing and utilities,Dollars,3041,3183,3340,3548,3795,3902,4019,4233,4584,4894,5051,5214,5199,5353,5536,5574,5809,5958,6147,6261,6683,6979,7268,7599
" ""30000""",Montana,7,SAPCE2,16,...,   Health care,Dollars,2452,2654,2830,3018,3301,3565,3751,3962,4281,4450,4664,4915,5193,5451,5649,5868,6127,6282,6710,6996,7251,7552,7905,7560
" ""30000""",Montana,7,SAPCE2,17,...,   Transportation services,Dollars,666,704,777,831,843,839,916,927,949,970,1020,1032,941,947,1024,1064,1113,1196,1220,1270,1350,1443,1542,1291
" ""30000""",Montana,7,SAPCE2,18,...,   Recreation services,Dollars,790,811,847,877,874,891,950,1011,1048,1127,1173,1202,1225,1285,1314,1392,1415,1453,1518,1586,1642,1731,1784,1361
" ""30000""",Montana,7,SAPCE2,19,...,   Food services and accommodations,Dollars,1233,1273,1320,1416,1445,1528,1603,1700,1803,1908,2020,2078,2039,2066,2162,2268,2337,2429,2579,2639,2679,2779,2872,2453
" ""30000""",Montana,7,SAPCE2,20,...,   Financial services and insurance,Dollars,1129,1224,1322,1459,1413,1438,1549,1694,1851,1971,2090,2166,2033,2177,2307,2365,2404,2464,2530,2555,2679,2844,2857,2928
" ""30000""",Montana,7,SAPCE2,21,...,   Other services,Dollars,1635,1727,1688,1736,1857,1916,1979,2092,2189,2288,2349,2396,2379,2439,2439,2452,2408,2482,2529,2588,2654,2823,2937,2681
" ""30000""",Montana,7,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,508,564,622,657,694,771,828,780,750,845,850,992,1047,1073,1163,1271,1284,1307,1368,1444,1520,1571,1577,1819
" ""30000""",Montana,7,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,1822,1956,2055,2127,2225,2418,2467,2485,2538,2755,2851,3070,3266,3398,3577,3805,3877,4003,4206,4368,4537,4714,4890,4988
" ""30000""",Montana,7,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1314,1393,1433,1469,1531,1646,1640,1705,1788,1910,2001,2077,2219,2326,2414,2534,2593,2696,2838,2924,3016,3143,3313,3169
" ""31000""",Nebraska,4,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,19114,20052,21278,22682,23536,24116,25331,26913,28330,29587,30930,31869,31186,32362,33776,34689,35364,36382,37186,38171,39383,40837,41752,41142
" ""31000""",Nebraska,4,SAPCE2,2,..., Goods,Dollars,7419,7614,8115,8462,8683,8820,9291,9992,10465,10914,11509,11678,10986,11534,12204,12503,12613,12771,12623,12746,12998,13435,13622,14208
" ""31000""",Nebraska,4,SAPCE2,3,...,  Durable goods,Dollars,2837,2994,3187,3243,3332,3453,3578,3789,3841,3885,4072,3847,3695,3897,4011,4182,4302,4408,4551,4618,4686,4845,4931,5404
" ""31000""",Nebraska,4,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1137,1242,1388,1400,1559,1663,1665,1689,1588,1495,1586,1428,1440,1626,1702,1812,1835,1902,1992,1991,2039,2085,2080,2296
" ""31000""",Nebraska,4,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,596,600,626,645,648,647,669,722,760,774,758,736,700,700,702,723,750,776,813,846,870,927,962,1070
" ""31000""",Nebraska,4,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,676,698,709,723,676,688,758,851,938,1018,1090,1054,944,933,930,967,1029,1025,1026,1067,1072,1111,1158,1340
" ""31000""",Nebraska,4,SAPCE2,7,...,   Other durable goods,Dollars,427,454,465,476,449,455,486,526,556,598,637,629,610,638,677,680,688,706,720,714,706,723,731,698
" ""31000""",Nebraska,4,SAPCE2,8,...,  Nondurable goods,Dollars,4582,4620,4927,5219,5351,5367,5714,6203,6623,7029,7438,7831,7291,7636,8193,8321,8311,8363,8071,8128,8312,8590,8692,8804
" ""31000""",Nebraska,4,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,1692,1713,1786,1840,1893,1899,1947,2095,2166,2236,2374,2470,2457,2441,2497,2552,2574,2703,2779,2843,2899,2960,3028,3347
" ""31000""",Nebraska,4,SAPCE2,10,...,   Clothing and footwear,Dollars,789,811,833,854,844,824,842,871,891,892,900,888,875,896,924,932,937,964,974,989,988,991,974,930
" ""31000""",Nebraska,4,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,686,617,693,855,851,806,985,1197,1445,1636,1800,2057,1522,1808,2207,2222,2139,1955,1442,1304,1393,1545,1474,1082
" ""31000""",Nebraska,4,SAPCE2,12,...,   Other nondurable goods,Dollars,1416,1480,1615,1670,1762,1839,1939,2040,2121,2265,2364,2417,2437,2492,2565,2615,2662,2742,2876,2993,3032,3094,3216,3446
" ""31000""",Nebraska,4,SAPCE2,13,..., Services,Dollars,11695,12438,13163,14220,14853,15296,16040,16921,17865,18674,19420,20191,20200,20828,21572,22186,22751,23611,24564,25425,26385,27401,28130,26934
" ""31000""",Nebraska,4,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,11308,11937,12648,13642,14224,14599,15295,16166,17135,17904,18671,19311,19261,19871,20552,21036,21572,22396,23316,24087,24994,25973,26709,25290
" ""31000""",Nebraska,4,SAPCE2,15,...,   Housing and utilities,Dollars,3073,3198,3339,3562,3811,3888,4022,4210,4513,4690,4860,5062,5061,5194,5372,5413,5693,5903,6067,6167,6414,6678,6884,7109
" ""31000""",Nebraska,4,SAPCE2,16,...,   Health care,Dollars,2579,2744,2938,3188,3504,3772,3992,4268,4605,4883,5106,5364,5513,5738,5889,6034,6076,6286,6687,7052,7306,7526,7789,7365
" ""31000""",Nebraska,4,SAPCE2,17,...,   Transportation services,Dollars,647,702,740,779,796,771,805,848,879,888,917,945,913,944,1000,1024,1055,1117,1123,1169,1209,1279,1335,1079
" ""31000""",Nebraska,4,SAPCE2,18,...,   Recreation services,Dollars,575,576,625,648,678,693,711,721,746,777,810,820,845,842,839,870,903,944,997,1045,1103,1126,1141,847
" ""31000""",Nebraska,4,SAPCE2,19,...,   Food services and accommodations,Dollars,1159,1205,1272,1349,1357,1368,1435,1531,1606,1677,1743,1784,1784,1816,1873,1949,1984,2067,2188,2282,2325,2396,2453,2127
" ""31000""",Nebraska,4,SAPCE2,20,...,   Financial services and insurance,Dollars,1644,1809,1980,2252,2166,2184,2302,2482,2633,2750,2892,2938,2738,2883,3045,3167,3265,3377,3494,3508,3708,3930,3969,3965
" ""31000""",Nebraska,4,SAPCE2,21,...,   Other services,Dollars,1632,1702,1755,1862,1912,1925,2028,2105,2152,2239,2343,2398,2407,2454,2534,2578,2597,2702,2761,2864,2928,3038,3138,2798
" ""31000""",Nebraska,4,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,387,501,515,578,629,697,745,755,731,770,749,880,940,957,1020,1150,1179,1215,1247,1338,1390,1429,1421,1644
" ""31000""",Nebraska,4,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,1821,1997,2047,2176,2315,2518,2576,2700,2806,2940,2942,3141,3318,3440,3572,3799,3890,3978,4183,4422,4592,4594,4778,4827
" ""31000""",Nebraska,4,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1434,1496,1532,1598,1686,1821,1831,1946,2075,2170,2193,2261,2378,2483,2552,2649,2711,2762,2936,3084,3202,3165,3357,3183
" ""32000""",Nevada,8,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,22024,22479,23862,25070,25619,26253,27255,28885,30648,32010,32975,32945,31048,31523,32598,33224,33886,34925,35790,36608,38044,39638,40743,39211
" ""32000""",Nevada,8,SAPCE2,2,..., Goods,Dollars,7740,7889,8584,8955,9142,9200,9670,10479,11191,11642,11555,11187,10050,10258,10849,11169,11580,12066,12208,12338,12794,13249,13469,13796
" ""32000""",Nevada,8,SAPCE2,3,...,  Durable goods,Dollars,2775,2955,3232,3372,3474,3621,3755,4116,4403,4387,4216,3682,3123,3132,3272,3439,3647,3821,3969,4086,4231,4457,4522,4812
" ""32000""",Nevada,8,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1145,1215,1323,1357,1443,1501,1486,1613,1676,1616,1558,1225,985,1015,1094,1239,1330,1374,1459,1468,1498,1529,1485,1561
" ""32000""",Nevada,8,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,651,670,734,792,810,863,911,1009,1111,1116,1011,885,738,724,728,740,778,823,866,925,979,1054,1082,1150
" ""32000""",Nevada,8,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,753,823,899,941,943,966,1028,1128,1217,1219,1171,1102,951,922,945,937,994,1046,1035,1087,1134,1248,1321,1521
" ""32000""",Nevada,8,SAPCE2,7,...,   Other durable goods,Dollars,226,247,275,283,279,290,330,366,398,435,477,470,450,472,505,522,545,578,608,606,621,626,634,581
" ""32000""",Nevada,8,SAPCE2,8,...,  Nondurable goods,Dollars,4964,4934,5353,5583,5667,5580,5915,6363,6789,7255,7339,7504,6927,7126,7577,7730,7933,8245,8240,8252,8563,8792,8947,8985
" ""32000""",Nevada,8,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,2053,2010,2098,2145,2200,2168,2266,2409,2463,2612,2711,2754,2669,2633,2705,2747,2804,2936,3026,3055,3143,3199,3267,3595
" ""32000""",Nevada,8,SAPCE2,10,...,   Clothing and footwear,Dollars,681,726,802,785,781,774,829,896,962,1002,1011,1017,954,1016,1090,1124,1150,1184,1181,1162,1148,1166,1178,1024
" ""32000""",Nevada,8,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,578,503,568,672,628,580,672,805,999,1138,1127,1248,867,1002,1212,1231,1230,1193,926,828,948,1036,961,642
" ""32000""",Nevada,8,SAPCE2,12,...,   Other nondurable goods,Dollars,1653,1695,1885,1982,2058,2058,2148,2254,2365,2503,2490,2485,2437,2474,2570,2628,2750,2932,3107,3207,3324,3390,3541,3724
" ""32000""",Nevada,8,SAPCE2,13,..., Services,Dollars,14285,14590,15278,16115,16478,17053,17585,18406,19456,20368,21419,21759,20998,21265,21749,22055,22306,22859,23581,24270,25250,26389,27274,25415
" ""32000""",Nevada,8,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,13958,14310,14931,15775,16128,16661,17205,18043,19073,19769,20742,21005,20266,20485,20908,21119,21322,21857,22525,23112,24083,25164,26091,24031
" ""32000""",Nevada,8,SAPCE2,15,...,   Housing and utilities,Dollars,4641,4732,4832,4981,5195,5333,5461,5635,6020,6282,6776,6983,6948,6858,6772,6716,6686,6635,6702,6779,7142,7398,7827,8241
" ""32000""",Nevada,8,SAPCE2,16,...,   Health care,Dollars,2265,2333,2444,2609,2849,3117,3258,3497,3645,3778,4042,4219,4275,4362,4507,4628,4653,4869,5049,5193,5344,5642,5855,5486
" ""32000""",Nevada,8,SAPCE2,17,...,   Transportation services,Dollars,953,966,1040,1069,1040,991,1017,1061,1086,1102,1093,1067,947,934,1028,1040,1107,1133,1171,1231,1275,1328,1374,1007
" ""32000""",Nevada,8,SAPCE2,18,...,   Recreation services,Dollars,881,926,1017,1100,1132,1194,1228,1227,1244,1237,1263,1251,1197,1236,1241,1302,1299,1340,1414,1489,1557,1661,1692,1210
" ""32000""",Nevada,8,SAPCE2,19,...,   Food services and accommodations,Dollars,1478,1490,1606,1710,1662,1663,1746,1882,2043,2153,2210,2178,2024,2096,2227,2279,2385,2512,2670,2768,2854,2915,3030,2240
" ""32000""",Nevada,8,SAPCE2,20,...,   Financial services and insurance,Dollars,1952,2028,2147,2346,2222,2247,2322,2467,2665,2717,2812,2773,2464,2565,2657,2684,2755,2873,3014,3047,3181,3342,3300,3245
" ""32000""",Nevada,8,SAPCE2,21,...,   Other services,Dollars,1787,1835,1845,1960,2027,2115,2174,2275,2370,2501,2546,2535,2410,2435,2476,2470,2437,2494,2506,2604,2730,2879,3014,2602
" ""32000""",Nevada,8,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,327,280,347,339,350,391,380,362,383,599,677,754,732,779,840,936,984,1002,1056,1158,1167,1225,1183,1384
" ""32000""",Nevada,8,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,1600,1631,1716,1694,1739,1846,1951,2013,2213,2449,2615,2795,2872,3008,3167,3358,3458,3621,3773,3947,4002,4261,4323,4309
" ""32000""",Nevada,8,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1273,1352,1369,1355,1390,1455,1571,1650,1830,1850,1938,2041,2141,2228,2327,2422,2474,2618,2718,2789,2836,3035,3140,2925
" ""33000""",New Hampshire,1,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,23201,24576,26154,27894,29152,30338,32149,33912,35750,37213,38526,39547,39218,40522,41584,42355,43382,44580,46006,47395,49229,51309,52932,51760
" ""33000""",New Hampshire,1,SAPCE2,2,..., Goods,Dollars,8567,8920,9593,10080,10429,10766,11412,11993,12428,12680,12881,12851,12122,12596,13055,13412,13865,14263,14307,14441,14898,15390,15730,16337
" ""33000""",New Hampshire,1,SAPCE2,3,...,  Durable goods,Dollars,2897,3158,3397,3502,3652,3880,4180,4307,4411,4348,4380,4090,3790,3937,3990,4161,4393,4585,4832,4919,5003,5184,5311,5711
" ""33000""",New Hampshire,1,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1342,1469,1560,1573,1693,1781,1875,1792,1763,1635,1601,1391,1355,1445,1491,1581,1729,1870,2026,2010,2061,2123,2113,2239
" ""33000""",New Hampshire,1,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,613,662,718,775,798,866,967,1040,1042,1045,998,943,861,883,897,929,962,998,1055,1107,1127,1198,1264,1394
" ""33000""",New Hampshire,1,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,609,672,736,764,775,827,895,987,1082,1111,1192,1167,1011,1013,991,1009,1033,1016,1028,1064,1077,1113,1178,1363
" ""33000""",New Hampshire,1,SAPCE2,7,...,   Other durable goods,Dollars,333,355,383,390,386,407,442,488,524,557,588,589,563,596,611,642,670,701,724,738,739,749,756,715
" ""33000""",New Hampshire,1,SAPCE2,8,...,  Nondurable goods,Dollars,5669,5762,6196,6578,6777,6886,7232,7686,8017,8332,8501,8761,8332,8659,9065,9251,9472,9678,9475,9523,9894,10206,10420,10626
" ""33000""",New Hampshire,1,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,2185,2198,2311,2423,2512,2553,2630,2787,2825,2896,2981,3100,3111,3173,3282,3392,3477,3526,3526,3619,3761,3839,3945,4383
" ""33000""",New Hampshire,1,SAPCE2,10,...,   Clothing and footwear,Dollars,1222,1256,1301,1315,1305,1299,1318,1363,1373,1374,1308,1266,1196,1238,1213,1269,1322,1354,1358,1368,1354,1369,1375,1231
" ""33000""",New Hampshire,1,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,577,520,561,713,724,690,834,957,1145,1270,1334,1481,1071,1242,1500,1479,1495,1455,1124,980,1142,1273,1222,896
" ""33000""",New Hampshire,1,SAPCE2,12,...,   Other nondurable goods,Dollars,1684,1788,2023,2127,2236,2344,2450,2579,2674,2791,2878,2915,2954,3006,3069,3110,3179,3342,3468,3556,3637,3725,3878,4116
" ""33000""",New Hampshire,1,SAPCE2,13,..., Services,Dollars,14635,15656,16561,17813,18723,19571,20737,21919,23322,24533,25645,26696,27096,27926,28529,28944,29517,30317,31699,32954,34331,35919,37202,35424
" ""33000""",New Hampshire,1,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,13973,14855,15716,16875,17674,18449,19522,20605,21903,22945,24028,24984,25371,26212,26761,27128,27638,28416,29770,30876,32176,33633,34875,32813
" ""33000""",New Hampshire,1,SAPCE2,15,...,   Housing and utilities,Dollars,4213,4405,4595,4837,5143,5277,5495,5746,6210,6393,6709,7066,7076,7334,7387,7406,7579,7711,7991,8148,8559,8708,8963,9226
" ""33000""",New Hampshire,1,SAPCE2,16,...,   Health care,Dollars,3056,3151,3252,3432,3716,4089,4429,4783,5149,5565,5982,6315,6741,7031,7197,7256,7371,7647,8064,8382,8616,8946,9408,8759
" ""33000""",New Hampshire,1,SAPCE2,17,...,   Transportation services,Dollars,809,885,977,1066,1068,1039,1089,1126,1150,1182,1179,1203,1162,1165,1226,1234,1296,1361,1425,1488,1528,1593,1647,1340
" ""33000""",New Hampshire,1,SAPCE2,18,...,   Recreation services,Dollars,815,852,912,989,1005,1040,1101,1181,1230,1308,1379,1428,1451,1520,1550,1647,1701,1734,1810,1902,1984,2067,2134,1589
" ""33000""",New Hampshire,1,SAPCE2,19,...,   Food services and accommodations,Dollars,1355,1425,1477,1577,1628,1693,1787,1911,1981,2062,2111,2127,2142,2204,2275,2351,2420,2526,2677,2766,2849,2979,3095,2585
" ""33000""",New Hampshire,1,SAPCE2,20,...,   Financial services and insurance,Dollars,2199,2416,2634,2908,2891,2999,3143,3276,3483,3594,3725,3733,3543,3601,3730,3800,3944,4069,4249,4335,4629,5003,5056,5123
" ""33000""",New Hampshire,1,SAPCE2,21,...,   Other services,Dollars,1525,1722,1869,2065,2223,2312,2478,2583,2699,2840,2943,3111,3257,3357,3396,3435,3327,3368,3554,3855,4011,4337,4573,4192
" ""33000""",New Hampshire,1,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,662,800,845,938,1048,1122,1216,1314,1419,1588,1617,1712,1725,1714,1768,1815,1879,1901,1929,2077,2155,2286,2327,2611
" ""33000""",New Hampshire,1,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,2299,2547,2629,2789,3004,3224,3420,3712,3990,4275,4433,4589,4741,4830,4955,5062,5192,5345,5536,5884,6066,6346,6602,6601
" ""33000""",New Hampshire,1,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1637,1747,1785,1851,1956,2102,2204,2398,2571,2687,2816,2877,3016,3116,3187,3247,3313,3444,3607,3807,3911,4059,4274,3991
" ""34000""",New Jersey,2,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,23470,24791,26262,28089,29355,30595,32220,33956,35815,37629,39062,39992,39056,39937,40974,42080,42922,44225,45261,46477,47648,49878,51564,50221
" ""34000""",New Jersey,2,SAPCE2,2,..., Goods,Dollars,8339,8699,9359,10017,10394,10738,11223,11750,12303,12926,13290,13056,12289,12679,13249,13496,13762,14089,14238,14293,14610,15128,15732,15998
" ""34000""",New Jersey,2,SAPCE2,3,...,  Durable goods,Dollars,2801,3018,3296,3531,3679,3896,4055,4236,4385,4600,4601,4290,3950,4064,4186,4259,4403,4464,4567,4582,4670,4853,5052,5193
" ""34000""",New Jersey,2,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1027,1084,1162,1222,1297,1379,1387,1408,1370,1316,1327,1167,1088,1195,1280,1371,1425,1451,1508,1484,1486,1521,1498,1496
" ""34000""",New Jersey,2,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,662,717,804,879,917,951,1006,1062,1138,1241,1157,1081,960,964,964,965,1003,1024,1069,1123,1178,1272,1343,1413
" ""34000""",New Jersey,2,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,702,777,840,895,937,999,1065,1136,1225,1344,1383,1327,1218,1207,1213,1180,1215,1209,1186,1177,1207,1236,1350,1467
" ""34000""",New Jersey,2,SAPCE2,7,...,   Other durable goods,Dollars,411,440,490,535,529,567,596,630,652,699,735,715,684,698,729,743,760,781,805,797,799,824,861,817
" ""34000""",New Jersey,2,SAPCE2,8,...,  Nondurable goods,Dollars,5538,5680,6063,6485,6715,6842,7168,7514,7917,8325,8689,8766,8339,8615,9063,9237,9359,9625,9672,9711,9941,10275,10680,10805
" ""34000""",New Jersey,2,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,1893,1949,2068,2174,2279,2333,2426,2548,2643,2724,2839,2916,2873,2918,2989,3016,3059,3126,3178,3191,3264,3325,3455,3805
" ""34000""",New Jersey,2,SAPCE2,10,...,   Clothing and footwear,Dollars,1278,1291,1348,1390,1348,1354,1364,1381,1422,1456,1486,1429,1352,1387,1422,1488,1505,1545,1567,1582,1566,1610,1640,1333
" ""34000""",New Jersey,2,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,498,423,441,531,526,475,582,693,856,986,1087,1204,891,1013,1257,1279,1262,1211,936,807,871,928,896,668
" ""34000""",New Jersey,2,SAPCE2,12,...,   Other nondurable goods,Dollars,1869,2017,2207,2391,2562,2681,2796,2893,2996,3159,3276,3217,3223,3297,3394,3454,3532,3743,3990,4131,4239,4412,4689,4999
" ""34000""",New Jersey,2,SAPCE2,13,..., Services,Dollars,15131,16093,16903,18072,18961,19857,20997,22206,23512,24703,25772,26935,26767,27258,27726,28584,29160,30136,31023,32185,33038,34750,35832,34223
" ""34000""",New Jersey,2,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,14371,15233,15995,17045,17832,18604,19601,20728,21885,22905,23921,24832,24630,25041,25402,26106,26597,27506,28393,29397,30200,31717,32797,30839
" ""34000""",New Jersey,2,SAPCE2,15,...,   Housing and utilities,Dollars,4438,4642,4850,5124,5463,5623,5880,6177,6598,6856,7168,7671,7734,7791,7828,8043,8200,8330,8393,8660,8801,9215,9467,9754
" ""34000""",New Jersey,2,SAPCE2,16,...,   Health care,Dollars,3131,3290,3399,3551,3758,4107,4358,4606,4821,5008,5277,5532,5727,5820,5907,6187,6286,6567,6955,7293,7539,7855,8264,7825
" ""34000""",New Jersey,2,SAPCE2,17,...,   Transportation services,Dollars,942,1013,1048,1119,1139,1118,1129,1150,1173,1219,1215,1215,1142,1156,1229,1258,1343,1406,1423,1485,1529,1601,1665,1102
" ""34000""",New Jersey,2,SAPCE2,18,...,   Recreation services,Dollars,869,901,971,1010,1086,1172,1222,1291,1345,1429,1527,1567,1541,1578,1589,1645,1690,1732,1789,1857,1902,1963,1971,1477
